call_id,call_datetime,call_date,call_hour,day_of_week,week_number,month,agent_id,agent_name,team,shift,skill_level,tenure_years,channel,queue,answered,resolved,disposition,speed_of_answer_sec,talk_time_sec,hold_time_sec,wrap_time_sec,handle_time_sec,sla_threshold_sec,sla_met,transfer_flag,repeat_call_flag,csat_score,quality_score
CC02088,2023-02-16 15:04:59,2023-02-16,15,Thursday,7,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC02089,2023-03-27 16:48:23,2023-03-27,16,Monday,13,2023-03,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Social,Technical,Y,Y,Resolved,57.0,345.0,4.0,61.0,410.0,60.0,Y,N,N,4.0,78.5
CC02090,2023-01-25 19:25:34,2023-01-25,19,Wednesday,4,2023-01,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Technical,Y,Y,Resolved,21.0,355.0,1.0,38.0,394.0,60.0,Y,N,N,5.0,91.1
CC02091,2023-02-24 13:52:13,2023-02-24,13,Friday,8,2023-02,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Billing,Y,Y,Resolved,91.0,237.0,8.0,27.0,272.0,60.0,N,N,N,4.0,96.4
CC02092,2023-04-04 11:15:03,2023-04-04,11,Tuesday,14,2023-04,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,Sales,Y,Y,Resolved,84.0,272.0,29.0,60.0,361.0,20.0,N,N,N,4.0,67.2
CC02093,2023-03-22 15:02:02,2023-03-22,15,Wednesday,12,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC02094,2023-02-20 13:20:24,2023-02-20,13,Monday,8,2023-02,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,General,Y,Y,Resolved,25.0,187.0,1.0,30.0,218.0,20.0,N,N,N,3.0,46.4
CC02095,2023-04-14 15:01:42,2023-04-14,15,Friday,15,2023-04,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Technical,Y,Y,Resolved,39.0,393.0,23.0,37.0,453.0,20.0,N,N,N,2.0,66.3
CC02096,2023-03-14 08:13:14,2023-03-14,8,Tuesday,11,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Billing,Y,Y,Resolved,117.0,184.0,71.0,19.0,274.0,20.0,N,N,N,5.0,46.1
CC02097,2023-05-12 10:25:13,2023-05-12,10,Friday,19,2023-05,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Billing,Y,Y,Resolved,31.0,184.0,40.0,45.0,269.0,60.0,Y,N,N,5.0,71.2
CC02098,2023-04-12 12:35:23,2023-04-12,12,Wednesday,15,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Billing,Y,N,Escalated,141.0,261.0,7.0,53.0,321.0,60.0,N,N,N,3.0,76.0
CC02099,2023-05-01 11:20:57,2023-05-01,11,Monday,18,2023-05,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Billing,Y,Y,Resolved,18.0,96.0,1.0,70.0,167.0,60.0,Y,N,N,4.0,72.1
CC02100,2023-01-11 19:38:41,2023-01-11,19,Wednesday,2,2023-01,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,General,Y,N,Escalated,56.0,180.0,19.0,26.0,225.0,20.0,N,N,N,1.0,82.1
CC02101,2023-05-19 09:47:59,2023-05-19,9,Friday,20,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,Billing,Y,Y,Resolved,47.0,132.0,2.0,63.0,197.0,20.0,N,N,N,3.0,91.6
CC02102,2023-04-18 22:44:43,2023-04-18,22,Tuesday,16,2023-04,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Sales,Y,N,Escalated,50.0,297.0,3.0,32.0,332.0,60.0,Y,N,N,4.0,71.3
CC02103,2023-03-23 20:56:56,2023-03-23,20,Thursday,12,2023-03,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Email,Billing,Y,Y,Resolved,9.0,288.0,4.0,61.0,353.0,20.0,Y,N,Y,3.0,84.1
CC02104,2023-01-05 11:53:11,2023-01-05,11,Thursday,1,2023-01,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,Billing,Y,N,Voicemail Left,52.0,308.0,45.0,30.0,383.0,20.0,N,N,N,4.0,63.7
CC02105,2023-04-27 19:25:38,2023-04-27,19,Thursday,17,2023-04,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,Complaints,Y,N,Callback Scheduled,3.0,388.0,5.0,18.0,411.0,20.0,Y,N,N,2.0,100.0
CC02106,2023-03-30 09:39:06,2023-03-30,9,Thursday,13,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Email,Complaints,Y,Y,Resolved,3.0,273.0,35.0,39.0,347.0,20.0,Y,N,N,3.0,53.4
CC02107,2023-01-04 12:59:00,2023-01-04,12,Wednesday,1,2023-01,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Technical,Y,N,Callback Scheduled,90.0,510.0,10.0,48.0,568.0,60.0,N,N,N,3.0,56.7
CC02108,2023-01-19 13:13:41,2023-01-19,13,Thursday,3,2023-01,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Technical,Y,Y,Resolved,255.0,242.0,15.0,55.0,312.0,60.0,N,N,Y,5.0,67.3
CC02109,2023-01-27 16:26:41,2023-01-27,16,Friday,4,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC02110,2023-04-19 10:16:29,2023-04-19,10,Wednesday,16,2023-04,AGT010,James Park,Beta,Morning,Lead,7.2,Email,Complaints,Y,Y,Resolved,262.0,309.0,22.0,54.0,385.0,20.0,N,Y,N,4.0,58.6
CC02111,2023-03-15 13:58:40,2023-03-15,13,Wednesday,11,2023-03,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,General,N,N,Abandoned,,,,,,,,N,Y,,
CC02112,2023-06-20 10:00:07,2023-06-20,10,Tuesday,25,2023-06,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,Y,Y,Resolved,39.0,402.0,35.0,43.0,480.0,60.0,Y,N,N,2.0,57.1
CC02113,2023-04-07 16:01:44,2023-04-07,16,Friday,14,2023-04,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,Billing,Y,Y,Resolved,116.0,367.0,24.0,47.0,438.0,20.0,N,N,N,4.0,76.4
CC02114,2023-03-20 09:25:43,2023-03-20,9,Monday,12,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Billing,Y,Y,Resolved,126.0,190.0,29.0,28.0,247.0,60.0,N,Y,N,5.0,76.0
CC02115,2023-06-16 19:11:00,2023-06-16,19,Friday,24,2023-06,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Chat,Billing,Y,Y,Resolved,108.0,309.0,33.0,39.0,381.0,20.0,N,N,N,4.0,79.0
CC02116,2023-04-11 12:46:30,2023-04-11,12,Tuesday,15,2023-04,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,Y,Y,Resolved,13.0,422.0,4.0,45.0,471.0,60.0,Y,N,N,4.0,81.1
CC02117,2023-03-09 11:44:28,2023-03-09,11,Thursday,10,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Email,Retention,Y,Y,Resolved,25.0,455.0,147.0,35.0,637.0,20.0,N,N,N,4.0,71.6
CC02118,2023-06-06 15:50:14,2023-06-06,15,Tuesday,23,2023-06,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,General,Y,N,Escalated,44.0,148.0,11.0,56.0,215.0,20.0,N,Y,Y,3.0,87.1
CC02119,2023-05-12 15:52:30,2023-05-12,15,Friday,19,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,Y,Y,Resolved,54.0,465.0,37.0,62.0,564.0,60.0,Y,N,Y,3.0,66.5
CC02120,2023-02-22 13:47:40,2023-02-22,13,Wednesday,8,2023-02,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,Y,Resolved,75.0,282.0,32.0,53.0,367.0,60.0,N,N,N,3.0,68.9
CC02121,2023-06-16 18:49:18,2023-06-16,18,Friday,24,2023-06,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC02122,2023-05-26 13:27:05,2023-05-26,13,Friday,21,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,Complaints,Y,N,Escalated,44.0,403.0,35.0,45.0,483.0,20.0,N,N,Y,2.0,61.1
CC02123,2023-06-16 19:48:34,2023-06-16,19,Friday,24,2023-06,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Email,Billing,Y,Y,Resolved,38.0,227.0,37.0,53.0,317.0,20.0,N,N,N,4.0,100.0
CC02124,2023-06-30 10:38:21,2023-06-30,10,Friday,26,2023-06,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,General,Y,N,Escalated,132.0,155.0,3.0,23.0,181.0,60.0,N,N,N,2.0,65.4
CC02125,2023-02-20 15:52:44,2023-02-20,15,Monday,8,2023-02,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,General,Y,Y,Resolved,80.0,209.0,33.0,64.0,306.0,60.0,N,N,N,3.0,74.2
CC02126,2023-06-29 12:33:06,2023-06-29,12,Thursday,26,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,Technical,Y,Y,Resolved,30.0,311.0,46.0,68.0,425.0,20.0,N,N,Y,4.0,59.8
CC02127,2023-03-01 21:14:43,2023-03-01,21,Wednesday,9,2023-03,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Technical,Y,Y,Resolved,8.0,224.0,52.0,70.0,346.0,20.0,Y,N,N,3.0,64.7
CC02128,2023-05-15 14:33:42,2023-05-15,14,Monday,20,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,Billing,Y,Y,Resolved,158.0,316.0,22.0,30.0,368.0,20.0,N,N,N,4.0,80.4
CC02129,2023-05-26 13:14:40,2023-05-26,13,Friday,21,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,Billing,Y,Y,Resolved,64.0,291.0,7.0,37.0,335.0,20.0,N,N,N,3.0,68.7
CC02130,2023-03-09 08:57:50,2023-03-09,8,Thursday,10,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Social,General,Y,N,Callback Scheduled,12.0,232.0,128.0,70.0,430.0,60.0,Y,N,N,3.0,82.2
CC02131,2023-04-20 11:48:25,2023-04-20,11,Thursday,16,2023-04,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC02132,2023-03-09 08:01:01,2023-03-09,8,Thursday,10,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Billing,Y,Y,Resolved,34.0,257.0,18.0,23.0,298.0,60.0,Y,N,N,4.0,76.7
CC02133,2023-01-26 13:16:28,2023-01-26,13,Thursday,4,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Social,Technical,Y,Y,Resolved,31.0,177.0,14.0,41.0,232.0,60.0,Y,N,N,5.0,89.0
CC02134,2023-05-25 12:44:38,2023-05-25,12,Thursday,21,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,Technical,Y,Y,Resolved,7.0,315.0,0.0,43.0,358.0,60.0,Y,N,N,3.0,78.1
CC02135,2023-06-02 15:40:39,2023-06-02,15,Friday,22,2023-06,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,General,Y,N,Voicemail Left,20.0,188.0,2.0,53.0,243.0,20.0,Y,N,N,3.0,89.0
CC02136,2023-05-05 16:16:44,2023-05-05,16,Friday,18,2023-05,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,General,Y,N,Transferred,11.0,243.0,0.0,44.0,287.0,60.0,Y,N,N,3.0,67.7
CC02137,2023-06-01 13:43:31,2023-06-01,13,Thursday,22,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Social,Technical,Y,N,Voicemail Left,29.0,264.0,4.0,46.0,314.0,60.0,Y,N,N,2.0,77.0
CC02138,2023-02-01 15:16:34,2023-02-01,15,Wednesday,5,2023-02,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Technical,Y,Y,Resolved,56.0,300.0,48.0,28.0,376.0,60.0,Y,N,N,3.0,97.3
CC02139,2023-02-03 19:24:47,2023-02-03,19,Friday,5,2023-02,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Sales,Y,Y,Resolved,98.0,249.0,47.0,59.0,355.0,60.0,N,N,N,4.0,72.6
CC02140,2023-04-26 18:35:49,2023-04-26,18,Wednesday,17,2023-04,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Chat,Technical,Y,N,Callback Scheduled,181.0,231.0,0.0,50.0,281.0,20.0,N,N,N,4.0,92.4
CC02141,2023-02-15 08:59:32,2023-02-15,8,Wednesday,7,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Sales,Y,Y,Resolved,201.0,345.0,79.0,29.0,453.0,60.0,N,N,N,3.0,84.5
CC02142,2023-05-19 22:59:34,2023-05-19,22,Friday,20,2023-05,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Chat,Billing,Y,Y,Resolved,290.0,249.0,4.0,40.0,293.0,20.0,N,N,N,3.0,52.5
CC02143,2023-06-26 17:57:28,2023-06-26,17,Monday,26,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Billing,Y,N,Escalated,146.0,179.0,5.0,48.0,232.0,60.0,N,N,Y,2.0,95.9
CC02144,2023-02-09 14:53:04,2023-02-09,14,Thursday,6,2023-02,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,Technical,Y,Y,Resolved,3.0,238.0,5.0,28.0,271.0,60.0,Y,N,N,3.0,81.2
CC02145,2023-03-06 14:02:19,2023-03-06,14,Monday,10,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,Y,Y,Resolved,90.0,342.0,42.0,41.0,425.0,60.0,N,N,N,4.0,79.2
CC02146,2023-06-27 11:45:28,2023-06-27,11,Tuesday,26,2023-06,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Email,Complaints,Y,Y,Resolved,54.0,287.0,0.0,53.0,340.0,20.0,N,N,N,5.0,84.1
CC02147,2023-03-01 10:08:47,2023-03-01,10,Wednesday,9,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Social,Sales,Y,N,Escalated,63.0,252.0,41.0,55.0,348.0,60.0,N,N,N,2.0,85.8
CC02148,2023-06-05 16:45:33,2023-06-05,16,Monday,23,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Email,Technical,Y,N,Callback Scheduled,5.0,253.0,2.0,74.0,329.0,20.0,Y,N,N,3.0,86.3
CC02149,2023-01-12 18:27:35,2023-01-12,18,Thursday,2,2023-01,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Chat,Billing,Y,Y,Resolved,18.0,308.0,14.0,39.0,361.0,20.0,Y,N,N,4.0,49.5
CC02150,2023-05-09 15:25:32,2023-05-09,15,Tuesday,19,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,Complaints,Y,Y,Resolved,11.0,400.0,0.0,37.0,437.0,20.0,Y,Y,N,2.0,78.9
CC02151,2023-02-13 12:10:05,2023-02-13,12,Monday,7,2023-02,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,General,Y,Y,Resolved,39.0,231.0,62.0,42.0,335.0,20.0,N,N,N,3.0,79.1
CC02152,2023-05-15 20:16:30,2023-05-15,20,Monday,20,2023-05,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,General,Y,Y,Resolved,34.0,224.0,26.0,27.0,277.0,60.0,Y,N,N,4.0,70.8
CC02153,2023-05-29 09:35:02,2023-05-29,9,Monday,22,2023-05,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Billing,Y,Y,Resolved,17.0,286.0,56.0,68.0,410.0,60.0,Y,N,N,4.0,80.3
CC02154,2023-05-22 08:23:03,2023-05-22,8,Monday,21,2023-05,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Billing,Y,N,Callback Scheduled,172.0,174.0,6.0,26.0,206.0,60.0,N,N,N,2.0,61.5
CC02155,2023-01-04 16:56:51,2023-01-04,16,Wednesday,1,2023-01,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Complaints,Y,Y,Resolved,38.0,402.0,48.0,51.0,501.0,60.0,Y,N,N,3.0,78.7
CC02156,2023-03-17 15:42:30,2023-03-17,15,Friday,11,2023-03,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Billing,Y,Y,Resolved,44.0,331.0,42.0,67.0,440.0,60.0,Y,N,N,4.0,68.2
CC02157,2023-01-26 10:42:08,2023-01-26,10,Thursday,4,2023-01,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Email,Billing,Y,Y,Resolved,24.0,269.0,70.0,45.0,384.0,20.0,N,N,N,3.0,86.0
CC02158,2023-06-21 09:36:10,2023-06-21,9,Wednesday,25,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,General,Y,Y,Resolved,38.0,264.0,0.0,61.0,325.0,60.0,Y,N,N,2.0,77.7
CC02159,2023-05-10 15:52:16,2023-05-10,15,Wednesday,19,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,General,Y,N,Escalated,19.0,253.0,187.0,51.0,491.0,60.0,Y,N,N,2.0,79.0
CC02160,2023-05-23 12:12:42,2023-05-23,12,Tuesday,21,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Technical,Y,Y,Resolved,16.0,356.0,15.0,34.0,405.0,20.0,Y,N,N,4.0,88.5
CC02161,2023-03-22 21:58:08,2023-03-22,21,Wednesday,12,2023-03,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Complaints,Y,Y,Resolved,30.0,412.0,44.0,15.0,471.0,60.0,Y,N,Y,4.0,53.7
CC02162,2023-05-26 21:55:48,2023-05-26,21,Friday,21,2023-05,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Technical,Y,Y,Resolved,40.0,223.0,41.0,53.0,317.0,20.0,N,N,N,3.0,78.1
CC02163,2023-06-28 22:04:27,2023-06-28,22,Wednesday,26,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Technical,Y,N,Callback Scheduled,93.0,320.0,7.0,42.0,369.0,20.0,N,N,N,3.0,79.9
CC02164,2023-02-22 08:23:17,2023-02-22,8,Wednesday,8,2023-02,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Technical,Y,Y,Resolved,103.0,339.0,39.0,71.0,449.0,60.0,N,N,N,2.0,79.0
CC02165,2023-05-03 16:53:34,2023-05-03,16,Wednesday,18,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,Complaints,Y,N,Transferred,149.0,425.0,11.0,40.0,476.0,20.0,N,N,N,4.0,78.6
CC02166,2023-06-23 19:48:55,2023-06-23,19,Friday,25,2023-06,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Email,Sales,Y,Y,Resolved,8.0,229.0,7.0,59.0,295.0,20.0,Y,N,N,4.0,74.1
CC02167,2023-02-20 19:21:05,2023-02-20,19,Monday,8,2023-02,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Retention,Y,Y,Resolved,19.0,454.0,49.0,19.0,522.0,20.0,Y,Y,N,4.0,59.5
CC02168,2023-01-24 18:40:17,2023-01-24,18,Tuesday,4,2023-01,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Email,Complaints,Y,N,Callback Scheduled,34.0,411.0,2.0,40.0,453.0,20.0,N,N,Y,3.0,72.5
CC02169,2023-04-26 15:36:12,2023-04-26,15,Wednesday,17,2023-04,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Technical,Y,Y,Resolved,63.0,433.0,41.0,62.0,536.0,60.0,N,N,N,5.0,84.5
CC02170,2023-05-29 16:16:38,2023-05-29,16,Monday,22,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC02171,2023-02-20 12:12:43,2023-02-20,12,Monday,8,2023-02,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Chat,General,Y,Y,Resolved,25.0,174.0,0.0,69.0,243.0,20.0,N,N,N,4.0,77.1
CC02172,2023-03-15 22:29:37,2023-03-15,22,Wednesday,11,2023-03,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Billing,Y,Y,Resolved,14.0,157.0,2.0,41.0,200.0,60.0,Y,N,N,3.0,77.7
CC02173,2023-04-14 11:13:38,2023-04-14,11,Friday,15,2023-04,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Chat,General,Y,N,Escalated,83.0,244.0,9.0,61.0,314.0,20.0,N,N,Y,2.0,71.3
CC02174,2023-06-28 13:15:25,2023-06-28,13,Wednesday,26,2023-06,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC02175,2023-05-03 17:16:38,2023-05-03,17,Wednesday,18,2023-05,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Billing,Y,Y,Resolved,108.0,304.0,13.0,63.0,380.0,60.0,N,N,N,3.0,80.5
CC02176,2023-05-22 12:04:12,2023-05-22,12,Monday,21,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Email,Technical,Y,N,Callback Scheduled,12.0,334.0,2.0,30.0,366.0,20.0,Y,N,Y,2.0,91.2
CC02177,2023-04-10 14:12:17,2023-04-10,14,Monday,15,2023-04,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC02178,2023-02-08 15:27:24,2023-02-08,15,Wednesday,6,2023-02,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,Y,Resolved,90.0,206.0,18.0,45.0,269.0,60.0,N,N,N,4.0,97.3
CC02179,2023-01-19 08:54:04,2023-01-19,8,Thursday,3,2023-01,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC02180,2023-02-03 18:13:02,2023-02-03,18,Friday,5,2023-02,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Email,Sales,Y,Y,Resolved,67.0,292.0,33.0,64.0,389.0,20.0,N,N,N,4.0,52.9
CC02181,2023-05-02 12:18:27,2023-05-02,12,Tuesday,18,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,Y,Y,Resolved,7.0,389.0,14.0,38.0,441.0,60.0,Y,Y,N,3.0,61.1
CC02182,2023-04-06 13:53:15,2023-04-06,13,Thursday,14,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Sales,Y,Y,Resolved,41.0,270.0,59.0,22.0,351.0,60.0,Y,N,N,3.0,100.0
CC02183,2023-03-21 14:51:52,2023-03-21,14,Tuesday,12,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Sales,Y,Y,Resolved,146.0,199.0,24.0,51.0,274.0,60.0,N,N,N,4.0,75.5
CC02184,2023-02-28 09:36:47,2023-02-28,9,Tuesday,9,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Retention,Y,Y,Resolved,50.0,435.0,24.0,36.0,495.0,20.0,N,Y,Y,4.0,83.8
CC02185,2023-02-14 13:15:54,2023-02-14,13,Tuesday,7,2023-02,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC02186,2023-03-03 11:17:06,2023-03-03,11,Friday,9,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,General,Y,N,Callback Scheduled,75.0,155.0,36.0,20.0,211.0,60.0,N,N,Y,2.0,88.3
CC02187,2023-05-18 19:13:14,2023-05-18,19,Thursday,20,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Billing,Y,Y,Resolved,35.0,254.0,30.0,62.0,346.0,60.0,Y,N,N,4.0,77.8
CC02188,2023-06-08 10:47:56,2023-06-08,10,Thursday,23,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC02189,2023-04-07 15:56:43,2023-04-07,15,Friday,14,2023-04,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,General,Y,Y,Resolved,72.0,184.0,2.0,37.0,223.0,60.0,N,N,N,2.0,82.3
CC02190,2023-04-26 16:31:32,2023-04-26,16,Wednesday,17,2023-04,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,General,N,N,Abandoned,,,,,,,,N,Y,,
CC02191,2023-05-15 10:45:04,2023-05-15,10,Monday,20,2023-05,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,General,Y,Y,Resolved,3.0,201.0,2.0,45.0,248.0,20.0,Y,N,N,3.0,83.5
CC02192,2023-05-25 15:13:20,2023-05-25,15,Thursday,21,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,Technical,Y,N,Transferred,3.0,284.0,5.0,30.0,319.0,60.0,Y,N,N,3.0,80.9
CC02193,2023-05-17 15:01:43,2023-05-17,15,Wednesday,20,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Email,Technical,Y,N,Transferred,41.0,369.0,12.0,74.0,455.0,20.0,N,N,Y,3.0,66.0
CC02194,2023-01-09 19:36:22,2023-01-09,19,Monday,2,2023-01,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Billing,Y,N,Callback Scheduled,86.0,209.0,7.0,29.0,245.0,60.0,N,N,N,2.0,87.8
CC02195,2023-06-01 16:27:16,2023-06-01,16,Thursday,22,2023-06,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Technical,Y,N,Voicemail Left,23.0,397.0,12.0,45.0,454.0,60.0,Y,N,N,3.0,84.6
CC02196,2023-02-27 14:14:54,2023-02-27,14,Monday,9,2023-02,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Sales,Y,Y,Resolved,20.0,357.0,45.0,43.0,445.0,20.0,Y,N,N,3.0,83.6
CC02197,2023-03-13 22:02:24,2023-03-13,22,Monday,11,2023-03,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,General,Y,N,Escalated,36.0,100.0,5.0,52.0,157.0,60.0,Y,N,N,3.0,45.6
CC02198,2023-02-02 08:16:05,2023-02-02,8,Thursday,5,2023-02,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,Y,Resolved,3.0,359.0,23.0,44.0,426.0,60.0,Y,N,N,5.0,60.6
CC02199,2023-02-21 14:17:55,2023-02-21,14,Tuesday,8,2023-02,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Email,Technical,Y,N,Escalated,19.0,406.0,10.0,12.0,428.0,20.0,Y,Y,N,2.0,54.9
